更新时间,#genre#
风云足球,http://180.103.165.76:8888/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://121.233.190.83:8600/rtp/239.49.1.61:6000$江苏电信组播源|1920x1080
风云足球,http://49.79.76.196:4000/rtp/239.49.1.61:6000$江苏电信组播源|1920x1080
风云足球,http://49.86.209.44:8800/rtp/239.49.1.61:6000$江苏电信组播源|1920x1080
风云足球,http://114.232.146.116:7777/rtp/239.49.1.61:6000$江苏电信组播源|1920x1080
足球频道,http://112.66.225.119:554/rtp/239.253.64.237:5140$海南电信组播源|1920x1080
足球频道,http://222.141.132.53:888/rtp/225.1.4.200:1250$河南联通组播源|1920x1080
足球频道,http://42.92.117.243:8888/rtp/239.255.29.25:8231$甘肃电信组播源
足球频道,http://60.164.128.167:8029/rtp/239.255.29.25:8231$甘肃电信组播源
足球频道,http://14.135.72.70:2222/rtp/239.121.4.193:9142$宁夏电信组播源|1920x1080
足球频道,http://106.45.11.192:8888/rtp/239.121.4.193:9142$宁夏电信组播源|1920x1080
足球频道,http://123.56.129.203:4310/rtp/225.1.8.249:4120$北京电信组播源
足球频道,http://221.219.100.121:2323/rtp/239.3.1.89:4120$北京联通组播源|1920x1080
魅力足球,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031207$订阅源|1920x1080
魅力足球,http://110.177.146.171:888/udp/239.1.1.75:8075$订阅源|1920x1080
魅力足球,http://121.233.190.83:8600/rtp/239.49.1.179:6000$江苏电信组播源|1920x1080
魅力足球,http://49.79.76.196:4000/rtp/239.49.1.179:6000$江苏电信组播源|1920x1080
魅力足球,http://49.86.209.44:8800/rtp/239.49.1.179:6000$江苏电信组播源|1920x1080
魅力足球,http://114.232.146.116:7777/rtp/239.49.1.179:6000$江苏电信组播源|1920x1080
魅力足球,http://121.224.240.233:8887/rtp/239.49.1.179:6000$江苏电信组播源|1920x1080
魅力足球,http://180.103.165.76:8888/rtp/239.49.1.179:6000$江苏电信组播源|1920x1080
魅力足球,http://121.233.190.83:8600/rtp/239.49.8.181:6000$江苏电信组播源|1920x1080
魅力足球,http://49.79.76.196:4000/rtp/239.49.8.181:6000$江苏电信组播源|1920x1080
魅力足球,http://49.86.209.44:8800/rtp/239.49.8.181:6000$江苏电信组播源|1920x1080
魅力足球,http://114.232.146.116:7777/rtp/239.49.8.181:6000$江苏电信组播源|1920x1080
天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8$订阅源|1920x1080
天元围棋,http://121.29.111.242:8888/rtp/239.253.93.211:6389$组播源|1920x1080
天元围棋,http://122.9.151.210:887/rtp/238.255.2.7:5999$组播源
天元围棋,http://122.9.151.210:887/rtp/238.255.2.7:5999$贵州电信组播源
天元围棋,http://121.29.111.242:8888/rtp/239.253.93.211:6389$河北联通组播源|1920x1080
快乐垂钓,http://39.98.201.151:9090/udp/225.1.8.71:8002$订阅源
快乐垂钓,http://220.249.114.102:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
快乐垂钓,http://58.19.38.162:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
快乐垂钓,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031206/1.m3u8$订阅源
快乐垂钓,http://110.177.146.171:888/udp/239.1.1.86:8086$订阅源|1920x1080
快乐垂钓,http://101.68.81.44:9999/rtp/233.50.201.109:5140$浙江联通组播源|1920x1080
快乐垂钓,http://60.189.165.36:5555/rtp/233.50.201.109:5140$浙江电信组播源|1920x1080
快乐垂钓,http://120.55.49.231:3095/rtp/233.50.201.109:5140$浙江电信组播源
快乐垂钓,http://115.220.243.30:9999/rtp/233.50.201.109:5140$浙江电信组播源|1920x1080
快乐垂钓,http://115.230.188.101:9999/rtp/233.50.201.109:5140$浙江电信组播源|1920x1080
快乐垂钓,http://121.233.190.83:8600/rtp/239.49.1.225:6000$江苏电信组播源|1920x1080
快乐垂钓,http://49.79.76.196:4000/rtp/239.49.1.225:6000$江苏电信组播源|1920x1080
快乐垂钓,http://49.86.209.44:8800/rtp/239.49.1.225:6000$江苏电信组播源|1920x1080
快乐垂钓,http://114.232.146.116:7777/rtp/239.49.1.225:6000$江苏电信组播源|1920x1080
快乐垂钓,http://121.224.240.233:8887/rtp/239.49.1.225:6000$江苏电信组播源|1920x1080
JJ斗地主,http://live.iill.top/bilibili.php?id=22021983$订阅源
JJ斗地主,http://live.iill.top/douyu.php?id=488743$订阅源
🪁动画频道,#genre#
少儿动画,http://112.66.225.119:554/rtp/239.253.64.232:5140$海南电信组播源|1920x1080
少儿动画,http://222.141.132.53:888/rtp/225.1.4.189:1238$河南联通组播源|1920x1080
少儿动画,http://221.219.100.121:2323/rtp/239.3.1.199:9000$北京联通组播源|1920x1080
卡酷动画,http://112.66.225.119:554/rtp/239.253.64.230:5140$海南电信组播源|1920x1080
卡酷动画,http://222.141.132.53:888/rtp/225.1.4.48:1077$河南联通组播源|1920x1080
卡酷动画,http://14.135.72.70:2222/rtp/239.121.4.53:8292$宁夏电信组播源|1920x1080
卡酷动画,http://106.45.11.192:8888/rtp/239.121.4.53:8292$宁夏电信组播源|1920x1080
动漫秀场,http://202.103.213.10:8888/udp/239.81.0.68:4056$订阅源|1920x1080
动漫秀场,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226197/index.m3u8$订阅源
动漫秀场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031113/1.m3u8$订阅源
动漫秀场,http://113.25.70.59:8891/udp/239.1.1.80:8080$订阅源|1920x1080
动漫秀场,http://110.177.146.171:888/udp/239.1.1.80:8080$订阅源|1920x1080
动漫秀场,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000009&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源
动漫秀场,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226197/index.m3u8$订阅源
动漫秀场,http://101.68.81.44:9999/rtp/233.50.201.184:5140$浙江联通组播源|1920x1080
动漫秀场,http://60.189.165.36:5555/rtp/233.50.201.184:5140$浙江电信组播源|1920x1080
动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140$浙江电信组播源
动漫秀场,http://115.220.243.30:9999/rtp/233.50.201.184:5140$浙江电信组播源|1920x1080
动漫秀场,http://115.230.188.101:9999/rtp/233.50.201.184:5140$浙江电信组播源|1920x1080
动漫秀场,http://121.233.190.83:8600/rtp/239.49.1.171:6000$江苏电信组播源|1920x1080
动漫秀场,http://49.79.76.196:4000/rtp/239.49.1.171:6000$江苏电信组播源|1920x1080
动漫秀场,http://49.86.209.44:8800/rtp/239.49.1.171:6000$江苏电信组播源|1920x1080
动漫秀场,http://114.232.146.116:7777/rtp/239.49.1.171:6000$江苏电信组播源|1920x1080
动漫秀场,http://121.224.240.233:8887/rtp/239.49.1.171:6000$江苏电信组播源|1920x1080
新动漫,http://202.103.213.10:8888/udp/239.81.0.235:4056$订阅源|1920x1080
新动漫,http://222.141.132.53:888/rtp/225.1.4.212:1265$河南联通组播源|1920x1080
新动漫,http://121.29.111.242:8888/rtp/239.253.93.217:6395$组播源|1920x1080
新动漫,http://118.78.220.187:8686/rtp/226.0.2.73:8496$山西联通组播源|1920x1080
新动漫,http://183.184.202.47:8082/rtp/226.0.2.73:8496$山西联通组播源|1920x1080
新动漫,http://121.29.111.242:8888/rtp/239.253.93.217:6395$河北联通组播源|1920x1080
青春动漫,http://121.233.190.83:8600/rtp/239.49.1.212:6000$江苏电信组播源|1920x1080
青春动漫,http://49.79.76.196:4000/rtp/239.49.1.212:6000$江苏电信组播源|1920x1080
青春动漫,http://49.86.209.44:8800/rtp/239.49.1.212:6000$江苏电信组播源|1920x1080
青春动漫,http://114.232.146.116:7777/rtp/239.49.1.212:6000$江苏电信组播源|1920x1080
青春动漫,http://121.224.240.233:8887/rtp/239.49.1.212:6000$江苏电信组播源|1920x1080
青春动漫,http://180.103.165.76:8888/rtp/239.49.1.212:6000$江苏电信组播源|1920x1080
青春动漫,http://171.213.203.64:8088/rtp/239.93.0.146:5140$组播源|1920x1080
青春动漫,http://117.62.6.204:8887/rtp/239.49.1.212:6000$组播源|1920x1080
宝宝动画,http://121.233.190.83:8600/rtp/239.49.1.213:6000$江苏电信组播源|1920x1080
宝宝动画,http://49.79.76.196:4000/rtp/239.49.1.213:6000$江苏电信组播源|1920x1080
宝宝动画,http://49.86.209.44:8800/rtp/239.49.1.213:6000$江苏电信组播源|1920x1080
宝宝动画,http://114.232.146.116:7777/rtp/239.49.1.213:6000$江苏电信组播源|1920x1080
宝宝动画,http://121.224.240.233:8887/rtp/239.49.1.213:6000$江苏电信组播源|1920x1080
宝宝动画,http://180.103.165.76:8888/rtp/239.49.1.213:6000$江苏电信组播源|1920x1080
宝宝动画,http://171.213.203.64:8088/rtp/239.93.0.147:5140$组播源|1920x1080
宝宝动画,http://117.62.6.204:8887/rtp/239.49.1.213:6000$组播源|1920x1080
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts$订阅源|1920x1080
CN卡通,http://free.xiptv.x10.bz/kudou.php?id=65$订阅源
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://112.234.23.81:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
优漫卡通,http://221.213.69.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
优漫卡通,http://[2409:8087:74d9:21::6]/270000001128/9900000070/index.m3u8$订阅源
优漫卡通,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010118/1.m3u8$订阅源
优漫卡通,http://110.177.146.171:888/udp/239.1.1.72:8072$订阅源|1920x1080
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225656/2.m3u8$订阅源
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://223.12.113.32:8082/rtp/239.1.1.72:8072$组播源|1920x1080
优漫卡通,http://121.29.111.242:8888/rtp/239.253.93.204:6382$组播源|1920x1080
优漫卡通,http://110.177.146.171:888/rtp/239.1.1.72:8072$组播源|1920x1080
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999$组播源
优漫卡通,http://223.10.39.207:8083/rtp/239.1.1.72:8072$组播源|1920x1080
优漫卡通,http://110.178.52.91:8082/rtp/239.1.1.72:8072$山西电信组播源|1920x1080
优漫卡通,http://223.10.39.207:8082/rtp/239.1.1.72:8072$山西电信组播源|1920x1080
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999$贵州电信组播源
金鹰卡通,http://221.0.78.198:1681/hls/10265/index.m3u8$订阅源
金鹰卡通,http://220.249.114.102:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://59.48.75.130:3052/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040024/1.m3u8$订阅源
金鹰卡通,http://[2409:8087:74d9:21::6]/270000001128/9900000039/index.m3u8$订阅源
金鹰卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8$订阅源
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8$订阅源
金鹰卡通,http://221.213.69.82:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
金鹰卡通,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://101.68.81.44:9999/rtp/233.50.201.73:5140$浙江联通组播源|1920x1080
金鹰卡通,http://60.189.165.36:5555/rtp/233.50.201.73:5140$浙江电信组播源|1920x1080
金鹰卡通,http://120.55.49.231:3095/rtp/233.50.201.73:5140$浙江电信组播源
金鹰卡通,http://115.220.243.30:9999/rtp/233.50.201.73:5140$浙江电信组播源|1920x1080
金鹰卡通,http://115.230.188.101:9999/rtp/233.50.201.73:5140$浙江电信组播源|1920x1080
金鹰卡通,http://121.233.190.83:8600/rtp/239.49.9.23:6000$江苏电信组播源|1920x1080
金鹰卡通,http://49.79.76.196:4000/rtp/239.49.9.23:6000$江苏电信组播源|1920x1080
金鹰卡通,http://49.86.209.44:8800/rtp/239.49.9.23:6000$江苏电信组播源|1920x1080
金鹰卡通,http://114.232.146.116:7777/rtp/239.49.9.23:6000$江苏电信组播源|1920x1080
金鹰卡通,http://121.224.240.233:8887/rtp/239.49.9.23:6000$江苏电信组播源|1920x1080
睛彩少儿,http://[2409:8087:1a01:df::4051]/TVOD/88888888/224/3221225903/main.m3u8$订阅源
黑莓动画,http://[2409:8087:74d9:21::6]/270000001128/9900000096/index.m3u8$订阅源
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/6497762188035533951/1.m3u8$订阅源
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010002/1.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000021734/1.m3u8$订阅源
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::4007]/TVOD/88888888/224/3221225529/main.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225662/2.m3u8$订阅源
黑莓动画,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000021734$订阅源|1920x1080
炫动卡通,http://112.234.23.81:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
炫动卡通,http://171.213.203.64:8088/rtp/239.93.0.173:5140$组播源|1920x1080
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源|1920x1080
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源|1920x1080
浙江少儿,http://101.68.81.44:9999/rtp/233.50.201.138:5140$浙江联通组播源|1920x1080
浙江少儿,http://60.189.165.36:5555/rtp/233.50.201.138:5140$浙江电信组播源|1920x1080
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140$浙江电信组播源
浙江少儿,http://115.220.243.30:9999/rtp/233.50.201.138:5140$浙江电信组播源|1920x1080
浙江少儿,http://115.230.188.101:9999/rtp/233.50.201.138:5140$浙江电信组播源|1920x1080
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140$组播源
河北少儿科教,http://121.24.98.154:8090/hls/30/index.m3u8$订阅源
河北少儿科教,http://121.29.111.242:8888/rtp/239.253.92.174:6004$组播源|1920x1080
河北少儿科教,http://121.29.111.242:8888/rtp/239.253.92.174:6004$河北联通组播源|1920x1080
七龙珠,http://live.iill.top/huya.php?id=11601966$订阅源
七龙珠,http://live.iill.top/huya.php?id=25650806$订阅源
火影忍者,http://live.iill.top/douyu.php?id=1997723$订阅源
中华小当家,http://mtv.wuzhij.com/huya.php?id=24257300&cdn=txcdn$订阅源
中华小当家,http://live.iill.top/huya.php?id=11342413$订阅源
猫和老鼠,http://live.iill.top/huya.php?id=11352879$订阅源
🎮游戏频道,#genre#
游戏风云,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000011&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源
游戏风云,http://kxrj.site:998/123/mg.php?id=yxfy$订阅源
游戏风云,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031114/1.m3u8$订阅源
游戏风云,http://202.103.213.10:8888/udp/239.81.0.72:4056$订阅源|1920x1080
游戏风云,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226187/index.m3u8$订阅源
游戏风云,http://110.177.146.171:888/udp/239.1.1.83:8083$订阅源|1920x1080
游戏风云,http://101.68.81.44:9999/rtp/233.50.201.183:5140$浙江联通组播源|1920x1080
游戏风云,http://60.189.165.36:5555/rtp/233.50.201.183:5140$浙江电信组播源|1920x1080
游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140$浙江电信组播源
游戏风云,http://115.220.243.30:9999/rtp/233.50.201.183:5140$浙江电信组播源|1920x1080
游戏风云,http://115.230.188.101:9999/rtp/233.50.201.183:5140$浙江电信组播源|1920x1080
游戏风云,http://121.233.190.83:8600/rtp/239.49.1.177:6000$江苏电信组播源|1920x1080
游戏风云,http://49.79.76.196:4000/rtp/239.49.1.177:6000$江苏电信组播源|1920x1080
游戏风云,http://49.86.209.44:8800/rtp/239.49.1.177:6000$江苏电信组播源|1920x1080
游戏风云,http://114.232.146.116:7777/rtp/239.49.1.177:6000$江苏电信组播源|1920x1080
游戏风云,http://121.224.240.233:8887/rtp/239.49.1.177:6000$江苏电信组播源|1920x1080
游戏竞技,http://121.233.190.83:8600/rtp/239.49.1.71:6000$江苏电信组播源|1920x1080
游戏竞技,http://49.79.76.196:4000/rtp/239.49.1.71:6000$江苏电信组播源|1920x1080
游戏竞技,http://49.86.209.44:8800/rtp/239.49.1.71:6000$江苏电信组播源|1920x1080
游戏竞技,http://114.232.146.116:7777/rtp/239.49.1.71:6000$江苏电信组播源|1920x1080
游戏竞技,http://121.224.240.233:8887/rtp/239.49.1.71:6000$江苏电信组播源|1920x1080
游戏竞技,http://180.103.165.76:8888/rtp/239.49.1.71:6000$江苏电信组播源|1920x1080
电竞天堂,http://171.213.203.64:8088/rtp/239.93.1.135:5140$组播源|1920x1080
🎵音乐频道,#genre#
CCTV-15,http://222.218.158.86:8181/tsfile/live/0015_1.m3u8$订阅源|1920x1080
CCTV-15,http://39.98.201.151:9090/udp/225.1.8.115:8052$订阅源
CCTV-15,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031109/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031109$订阅源|1920x1080
CCTV-15,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226476/index.m3u8$订阅源
CCTV-15,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226616/index.m3u8$订阅源
CCTV-15,http://121.24.98.154:8090/hls/23/index.m3u8$订阅源
CCTV-15,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$订阅源
CCTV-15,http://119.163.57.184:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://219.159.194.66:8181/tsfile/live/faacts/0015_1.m3u8$订阅源|1920x1080
CCTV-15,http://112.234.23.81:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://101.68.81.44:9999/rtp/233.50.201.15:5140$浙江联通组播源|1920x1080
CCTV-15,http://60.189.165.36:5555/rtp/233.50.201.15:5140$浙江电信组播源|1920x1080
CCTV-15,http://120.55.49.231:3095/rtp/233.50.201.15:5140$浙江电信组播源
CCTV-15,http://115.220.243.30:9999/rtp/233.50.201.15:5140$浙江电信组播源|1920x1080
CCTV-15,http://115.230.188.101:9999/rtp/233.50.201.15:5140$浙江电信组播源|1920x1080
CCTV-15,http://121.233.190.83:8600/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://49.79.76.196:4000/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://49.86.209.44:8800/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://114.232.146.116:7777/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://121.224.240.233:8887/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
风云音乐,http://121.233.190.83:8600/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://49.79.76.196:4000/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://49.86.209.44:8800/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://114.232.146.116:7777/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://121.224.240.233:8887/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://180.103.165.76:8888/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://121.233.190.83:8600/rtp/239.49.1.68:6000$江苏电信组播源|1920x1080
风云音乐,http://49.79.76.196:4000/rtp/239.49.1.68:6000$江苏电信组播源|1920x1080
